country,mined_raw_mat,unit,2018,2019,2020,2021,2022
Montenegro,Lignite,(t),1595900.0,1605200.0,1665449.0,1548612.0,1722535.0
Morocco,Iron,(t),18520.0,7150.0,14090.0,8870.0,10000.0
Morocco,Cobalt,(t),1806.0,2397.0,2416.0,1796.0,1690.0
Morocco,Manganese,(t),39770.0,35600.0,42050.0,41250.0,24500.0
Morocco,Nickel,(t),126.0,131.0,142.0,147.0,157.0
Morocco,Arsenic,(t),5578.0,5055.0,7694.0,6883.0,5450.0
Morocco,Copper,(t),32430.0,30720.0,31750.0,50340.0,46000.0
Morocco,Lead,(t),30360.0,32770.0,38190.0,31340.0,30000.0
Morocco,Mercury,(t),5.0,2.0,2.0,2.0,2.0
Morocco,Zinc,(t),57700.0,43570.0,35810.0,40230.0,40000.0
Morocco,Gold,(kg),386.0,221.0,143.0,147.0,167.0
Morocco,Silver,(kg),200530.0,216580.0,189220.0,194360.0,200340.0
Morocco,Baryte,(t),899365.0,1119811.0,501939.0,840486.0,1100000.0
Morocco,Bentonite,(t),172749.0,188081.0,92387.0,134340.0,135000.0
Morocco,Feldspar,(t),75298.0,101947.0,185772.0,427387.0,430000.0
Morocco,Fluorspar,(t),87874.0,73244.0,83833.0,189012.0,50000.0
Morocco,Phosphates,(t),10960200.0,11267500.0,11959000.0,12176200.0,9728000.0
Morocco,Salt,(t),691637.0,854397.0,490896.0,295741.0,600000.0
Morocco,Nat. Gas,(Mio m3),87.0,99.0,98.0,110.0,77.0
Morocco,Petroleum,(t),4840.0,4335.0,4098.0,3246.0,2394.0
Mozambique,Niobium,(t),12.0,11.0,17.0,14.0,17.0
Mozambique,Tantalum,(t),66.0,59.0,94.0,75.0,84.0
Mozambique,Titanium,(t),701400.0,786900.0,874000.0,1126800.0,1387200.0
Mozambique,Aluminium,(t),571125.0,564756.0,571125.0,564756.0,587200.0
Mozambique,Bauxite,(t),9912.0,8024.0,6491.0,7852.0,14583.0
Mozambique,Beryllium,(t),416.0,45.0,80.0,330.0,531.0
Mozambique,Gold,(kg),507.0,430.0,488.0,764.0,1264.0
Mozambique,Bentonite,(t),1091.0,77734.0,80189.0,118692.0,113985.0
Mozambique,Diatomite,(t),34200.0,72439.0,35257.0,72914.0,51449.0
Mozambique,Graphite,(t),104000.0,153000.0,18159.0,77116.0,165932.0
Mozambique,Salt,(t),27729.0,50740.0,38377.0,34453.0,13482.0
Mozambique,Zircon,(t),202022.0,121768.0,104076.0,123011.0,134082.0
Mozambique,Steam Coal,(t),6891201.0,4983146.0,3370585.0,5346781.0,8420436.0
Mozambique,Coking Coal,(t),8355292.0,5356390.0,4670626.0,5732902.0,6385797.0
Mozambique,Nat. Gas,(Mio m3),5120.0,4597.0,4541.0,4600.0,4519.0
Mozambique,Petroleum,(t),51810.0,41250.0,38350.0,36330.0,45930.0
Myanmar,Manganese,(t),207500.0,429000.0,254000.0,206100.0,207100.0
Myanmar,Nickel,(t),17750.0,14200.0,22000.0,18100.0,9600.0
Myanmar,Tungsten,(t),190.0,130.0,80.0,40.0,30.0
Myanmar,Antimony,(t),2640.0,4800.0,6600.0,2870.0,3230.0
Myanmar,Copper,(t),179310.0,219200.0,196500.0,98000.0,1500.0
Myanmar,Lead,(t),24930.0,35090.0,27000.0,12900.0,16000.0
Myanmar,Rare Earths,(t),20400.0,17100.0,21000.0,27100.0,17550.0
Myanmar,Tin,(t),54500.0,38900.0,33440.0,33950.0,40500.0
Myanmar,Zinc,(t),12240.0,13680.0,11310.0,6200.0,10200.0
Myanmar,Gold,(kg),467.0,267.0,871.0,773.0,467.0
Myanmar,Baryte,(t),9658.0,12439.0,2642.0,2220.0,32089.0
Myanmar,Bentonite,(t),540.0,0.0,500.0,500.0,0.0
Myanmar,Gypsum,(t),309343.0,299316.0,258620.0,51240.0,96246.0
Myanmar,Salt,(t),189146.0,213319.0,229755.0,161774.0,138413.0
Myanmar,Steam Coal,(t),819715.0,1325586.0,1283428.0,992159.0,1179400.0
Myanmar,Lignite,(t),485724.0,785480.0,760498.0,587906.0,698900.0
Myanmar,Nat. Gas,(Mio m3),16040.0,18810.0,18270.0,17680.0,17150.0
Myanmar,Petroleum,(t),480500.0,429000.0,572200.0,309800.0,295500.0
Namibia,Iron,(t),8730.0,8400.0,27570.0,51490.0,0.0
Namibia,Manganese,(t),8800.0,14660.0,11860.0,10250.0,10600.0
Namibia,Copper,(t),15177.0,14940.0,15741.0,950.0,0.0
Namibia,Lead,(t),4291.0,6320.0,8890.0,10130.0,12240.0
Namibia,Lithium,(t),600.0,0.0,0.0,0.0,0.0
Namibia,Tin,(t),0.0,7.0,242.0,492.0,533.0
Namibia,Zinc,(t),118310.0,124630.0,62260.0,41180.0,38400.0
Namibia,Gold,(kg),6632.0,7016.0,6718.0,7648.0,7438.0
Namibia,Silver,(kg),3850.0,7765.0,7520.0,5847.0,5200.0
Namibia,Diam. (Gem),(ct),1985670.0,1722830.0,1428445.0,1446964.0,2078670.0
Namibia,Diam. (Ind),(ct),104510.0,90675.0,75180.0,76156.0,109405.0
Namibia,Graphite,(t),3456.0,0.0,0.0,0.0,0.0
Namibia,Salt,(t),1151153.0,983354.0,987872.0,926677.0,1022448.0
Namibia,Sulfur,(t),78610.0,72920.0,81500.0,118150.0,161120.0
Namibia,Uranium,(t),6514.0,6459.0,6382.0,6784.0,6617.0
Nauru,Phosphates,(t),23000.0,30600.0,39400.0,102500.0,97500.0
Nepal,Iron,(t),180.0,120.0,770.0,0.0,0.0
Nepal,Lead,(t),0.0,0.0,1800.0,5550.0,0.0
Nepal,Talc,(t),8658.0,7813.0,4931.0,4450.0,2113.0
Nepal,Steam Coal,(t),10049.0,7184.0,7250.0,11304.0,6927.0
Netherlands,Aluminium,(t),41300.0,81100.0,70600.0,46700.0,0.0
Netherlands,Cadmium,(t),960.0,860.0,880.0,854.0,574.0
Netherlands,Salt,(t),6750546.0,5913782.0,5712038.0,6201542.0,5893118.0
Netherlands,Nat. Gas,(Mio m3),36911.0,31517.0,22813.0,20438.0,16838.0
Netherlands,Petroleum,(t),1129300.0,892600.0,862200.0,864000.0,498100.0
New Caledonia,Cobalt,(t),2104.0,1703.0,2197.0,1500.0,1770.0
New Caledonia,Nickel,(t),216225.0,208185.0,199375.0,186284.0,199951.0
New Zealand,Iron,(t),2100000.0,1915000.0,2260000.0,2200000.0,2280000.0
New Zealand,Aluminium,(t),340678.0,351481.0,333314.0,333135.0,335871.0
New Zealand,Gold,(kg),10045.0,8217.0,5860.0,5815.0,6674.0
New Zealand,Silver,(kg),6332.0,4060.0,1393.0,3055.0,3922.0
New Zealand,Bentonite,(t),4482.0,500.0,500.0,500.0,500.0
New Zealand,Kaolin,(t),51369.0,50569.0,50000.0,55000.0,55000.0
New Zealand,Salt,(t),100000.0,76000.0,66000.0,70000.0,0.0
New Zealand,Steam Coal,(t),1710060.0,1545230.0,1482000.0,1448565.0,1292541.0
New Zealand,Coking Coal,(t),1213400.0,1200900.0,1038970.0,1134310.0,1068687.0
New Zealand,Lignite,(t),307378.0,287830.0,297690.0,284735.0,276248.0
New Zealand,Nat. Gas,(Mio m3),4322.0,4608.0,4508.0,3945.0,3694.0
New Zealand,Petroleum,(t),1086450.0,1128870.0,964420.0,840780.0,736140.0
Nicaragua,Gold,(kg),7703.0,9190.0,8087.0,11144.0,11549.0
Nicaragua,Silver,(kg),11263.0,17362.0,20411.0,21460.0,21697.0
Nicaragua,Gypsum,(t),70341.0,39925.0,64573.0,19999.0,39865.0
Nicaragua,Salt,(t),50000.0,55000.0,55000.0,55000.0,55000.0
Niger,Gold,(kg),6207.0,5224.0,2361.0,4010.0,2601.0
Niger,Silver,(kg),300.0,100.0,120.0,87.0,100.0
Niger,Steam Coal,(t),221580.0,225920.0,246880.0,105760.0,235328.0
Niger,Petroleum,(t),827300.0,903400.0,855500.0,873100.0,778100.0
Niger,Uranium,(t),3433.0,3516.0,3527.0,2691.0,2382.0
Nigeria,Iron,(t),700.0,18300.0,2400.0,1300.0,6700.0
Nigeria,Manganese,(t),22880.0,1000.0,5850.0,22380.0,23100.0
Nigeria,Niobium,(t),181.0,170.0,80.0,140.0,60.0
Nigeria,Tantalum,(t),230.0,120.0,80.0,160.0,140.0
Nigeria,Tungsten,(t),66.0,15.0,18.0,24.0,52.0
Nigeria,Beryllium,(t),35.0,1.0,2.0,0.0,0.0
Nigeria,Lead,(t),17900.0,23550.0,20100.0,45500.0,52400.0
Nigeria,Lithium,(t),50.0,10.0,0.0,20.0,20.0
Nigeria,Tin,(t),7850.0,6900.0,5970.0,6890.0,8340.0
Nigeria,Zinc,(t),26920.0,23220.0,26620.0,32220.0,55650.0
Nigeria,Gold,(kg),10000.0,9000.0,1520.0,2000.0,3048.0
Nigeria,Baryte,(t),387.0,370.0,544.0,460.0,500.0
Nigeria,Feldspar,(t),41355.0,33702.0,19453.0,43997.0,20000.0
Nigeria,Fluorspar,(t),,4730.0,17557.0,6275.0,25900.0
Nigeria,Gypsum,(t),39052.0,22142.0,30706.0,13401.0,20000.0
Nigeria,Kaolin,(t),11707.0,8649.0,7033.0,23530.0,10000.0
Nigeria,Talc,(t),2668.0,6630.0,8404.0,65061.0,10000.0
Nigeria,Zircon,(t),1421.0,1000.0,242.0,3033.0,4705.0
Nigeria,Steam Coal,(t),352679.0,543424.0,747979.0,1444139.0,3043000.0
Nigeria,Nat. Gas,(Mio m3),48270.0,49280.0,49950.0,48570.0,44300.0
Nigeria,Petroleum,(t),95675000.0,100287000.0,91504570.0,77220000.0,68607900.0
North Macedonia,Copper,(t),7718.0,7231.0,6625.0,6810.0,7595.0
North Macedonia,Lead,(t),41900.0,43490.0,44930.0,42870.0,41600.0
North Macedonia,Zinc,(t),29720.0,31040.0,31750.0,30070.0,29730.0
North Macedonia,Gold,(kg),767.0,593.0,448.0,470.0,600.0
North Macedonia,Silver,(kg),15060.0,15620.0,16090.0,15470.0,15260.0
North Macedonia,Bentonite,(t),2945.0,682.0,2196.0,1277.0,0.0
North Macedonia,Feldspar,(t),30813.0,29519.0,13115.0,26625.0,35815.0
North Macedonia,Gypsum,(t),230029.0,267181.0,229322.0,273497.0,190902.0
North Macedonia,Talc,(t),559.0,0.0,0.0,0.0,0.0
North Macedonia,Lignite,(t),4946486.0,5066083.0,4532745.0,4758504.0,5592335.0
Norway,Iron,(t),1129900.0,1069700.0,1014700.0,1057500.0,1105900.0
Norway,Molybdenum,(t),0.0,1.0,1.0,1.0,1.0
Norway,Nickel,(t),170.0,135.0,120.0,350.0,190.0
Norway,Titanium,(t),176370.0,211280.0,229780.0,295610.0,252990.0
Norway,Aluminium,(t),1295000.0,1312000.0,1339330.0,1430183.0,1424571.0
Norway,Cadmium,(t),380.0,370.0,344.0,390.0,420.0
Norway,Bentonite,(t),3234.0,0.0,0.0,12803.0,0.0
Norway,Feldspar,(t),88000.0,80000.0,69000.0,60000.0,60000.0
Norway,Graphite,(t),10000.0,9780.0,5549.0,6293.0,10380.0
Norway,Gypsum,(t),89655.0,102100.0,93602.0,92794.0,86317.0
Norway,Salt,(t),56000.0,10000.0,5300.0,13000.0,13000.0
Norway,Sulfur,(t),120000.0,90000.0,86000.0,89000.0,81000.0
Norway,Steam Coal,(t),154200.0,117000.0,63000.0,121000.0,118000.0
Norway,Nat. Gas,(Mio m3),122203.0,115123.0,112332.0,115178.0,123777.0
Norway,Petroleum,(t),84275900.0,79388000.0,93492500.0,95254000.0,89819000.0
Oman,Chromium,(t),353630.0,293040.0,182720.0,195540.0,164800.0
Oman,Manganese,(t),11170.0,12500.0,3200.0,3300.0,3000.0
Oman,Aluminium,(t),379775.0,390515.0,396929.0,395360.0,394780.0
Oman,Gypsum,(t),9666701.0,10982900.0,11120200.0,13538800.0,9510100.0
Oman,Kaolin,(t),110300.0,34100.0,58300.0,35350.0,0.0
Oman,Salt,(t),11537.0,15003.0,11700.0,10142.0,11500.0
Oman,Sulfur,(t),84990.0,79140.0,80830.0,87765.0,87160.0
Oman,Nat. Gas,(Mio m3),37660.0,37460.0,37020.0,39750.0,41740.0
Oman,Petroleum,(t),48710000.0,48339100.0,47374500.0,48353500.0,52982500.0
Pakistan,Iron,(t),257340.0,238440.0,218000.0,306160.0,272570.0
Pakistan,Chromium,(t),38970.0,55300.0,48570.0,56050.0,78000.0
Pakistan,Manganese,(t),50.0,190.0,180.0,50.0,200.0
Pakistan,Antimony,(t),20.0,0.0,17.0,33.0,0.0
Pakistan,Bauxite,(t),145189.0,92936.0,101047.0,97495.0,70000.0
Pakistan,Copper,(t),12538.0,13049.0,13200.0,18806.0,16346.0
Pakistan,Lead,(t),4820.0,8090.0,7094.0,7277.0,8886.0
Pakistan,Zinc,(t),26980.0,37365.0,35054.0,35391.0,42349.0
Pakistan,Baryte,(t),88847.0,116480.0,55341.0,51553.0,128000.0
Pakistan,Bentonite,(t),74268.0,48332.0,107742.0,59744.0,45000.0
Pakistan,Feldspar,(t),151743.0,295381.0,343075.0,451985.0,413000.0
Pakistan,Fluorspar,(t),2777.0,4186.0,5981.0,7841.0,9200.0
Pakistan,Gypsum,(t),2475893.0,2517825.0,2149873.0,2527215.0,2325000.0
Pakistan,Kaolin,(t),19483.0,20756.0,14919.0,12309.0,17000.0
Pakistan,Magnesite,(t),23596.0,42996.0,16165.0,15120.0,5886.0
Pakistan,Phosphates,(t),12340.0,17320.0,15790.0,21640.0,32000.0
Pakistan,Salt,(t),3888344.0,4012304.0,3483732.0,3592205.0,2896000.0
Pakistan,Sulfur,(t),22040.0,20715.0,19948.0,19398.0,16288.0
Pakistan,Talc,(t),141504.0,158109.0,150009.0,289423.0,301000.0
Pakistan,Steam Coal,(t),4477555.0,5406878.0,8599166.0,9229377.0,9678000.0
Pakistan,Nat. Gas,(Mio m3),41313.0,40679.0,37283.0,36224.0,37039.0
Pakistan,Petroleum,(t),4441610.0,4433150.0,3832330.0,3760980.0,3833290.0
Pakistan,Uranium,(t),53.0,53.0,53.0,53.0,53.0
Panama,Copper,(t),0.0,147480.0,205548.0,331000.0,350438.0
Panama,Gold,(kg),0.0,1869.0,2633.0,4405.0,4347.0
Panama,Silver,(kg),0.0,35217.0,49628.0,78419.0,87498.0
Panama,Salt,(t),17281.0,27389.0,24958.0,23794.0,22742.0
Papua New Guinea,Chromium,(t),40290.0,52010.0,51560.0,53830.0,47250.0
Papua New Guinea,Cobalt,(t),3275.0,2915.0,2941.0,2955.0,2987.0
Papua New Guinea,Nickel,(t),35354.0,33091.0,33659.0,31594.0,34302.0
Papua New Guinea,Copper,(t),96277.0,99432.0,82403.0,66958.0,75834.0
Papua New Guinea,Gold,(kg),67282.0,71050.0,52265.0,39135.0,42310.0
Papua New Guinea,Silver,(kg),113890.0,162630.0,129695.0,103210.0,111710.0
Papua New Guinea,Nat. Gas,(Mio m3),2914.0,3339.0,3325.0,3400.0,5736.0
Papua New Guinea,Petroleum,(t),1898700.0,1889900.0,1960100.0,1842600.0,1669400.0
Paraguay,Gypsum,(t),4500.0,4500.0,4500.0,4500.0,4500.0
Paraguay,Kaolin,(t),6000.0,6000.0,6000.0,6000.0,6000.0
Peru,Iron,(t),9096994.0,9666412.0,8893972.0,12149274.0,12936826.0
Peru,Manganese,(t),17203.0,18814.0,10120.0,9073.0,1169.0
Peru,Molybdenum,(t),28034.0,30441.0,32185.0,34148.0,31588.0
Peru,Arsenic,(t),20376.0,24915.0,19014.0,21872.0,25379.0
Peru,Bismuth,(t),145.0,73.0,74.0,248.0,251.0
Peru,Cadmium,(t),765.0,772.0,451.0,636.0,460.0
Peru,Copper,(t),2416881.0,2437925.0,2153952.0,2329886.0,2445271.0
Peru,Indium,(t),5.0,7.0,7.0,7.0,7.0
Peru,Lead,(t),288796.0,307021.0,241548.0,264427.0,255443.0
Peru,Selenium,(t),52.0,56.0,53.0,48.0,57.0
Peru,Tin,(t),18601.0,19853.0,20647.0,26995.0,28231.0
Peru,Zinc,(t),1471846.0,1382753.0,1334570.0,1533135.0,1369649.0
Peru,Gold,(kg),125934.0,113586.0,85173.0,97190.0,96966.0
Peru,Silver,(kg),3999990.0,3706760.0,2768240.0,3375645.0,3084039.0
Peru,Baryte,(t),15621.0,16373.0,5242.0,10361.0,29293.0
Peru,Bentonite,(t),2383.0,46887.0,25532.0,56199.0,22931.0
Peru,Boron,(t),100552.0,111108.0,43645.0,246362.0,292986.0
Peru,Diatomite,(t),96532.0,91103.0,85406.0,94860.0,104660.0
Peru,Feldspar,(t),31588.0,29134.0,24132.0,27274.0,24358.0
Peru,Gypsum,(t),458479.0,254382.0,171093.0,435459.0,315292.0
Peru,Kaolin,(t),16004.0,9208.0,12536.0,13142.0,14300.0
Peru,Phosphates,(t),1237000.0,1331000.0,1031300.0,1293100.0,1314600.0
Peru,Salt,(t),1509564.0,1266347.0,1030598.0,1175828.0,1093559.0
Peru,Sulfur,(t),552800.0,511500.0,474500.0,529900.0,588300.0
Peru,Talc,(t),47309.0,43974.0,37938.0,50355.0,49869.0
Peru,Steam Coal,(t),218787.0,181023.0,131516.0,146982.0,192094.0
Peru,Nat. Gas,(Mio m3),12721.0,13429.0,12030.0,11375.0,13705.0
Peru,Petroleum,(t),6688500.0,6956200.0,6221400.0,5949800.0,5835100.0
Philippines,Iron,(t),0.0,0.0,25700.0,40900.0,45500.0
Philippines,Chromium,(t),20260.0,14570.0,14040.0,12290.0,59000.0
Philippines,Cobalt,(t),3600.0,3750.0,3600.0,3200.0,3400.0
Philippines,Nickel,(t),344966.0,323325.0,328911.0,386359.0,345200.0
Philippines,Copper,(t),69933.0,71892.0,60856.0,51586.0,62100.0
Philippines,Selenium,(t),100.0,100.0,100.0,200.0,200.0
Philippines,Gold,(kg),20765.0,20687.0,21030.0,25332.0,29007.0
Philippines,Silver,(kg),29782.0,31267.0,24024.0,30856.0,56227.0
Philippines,Bentonite,(t),10800.0,13050.0,4720.0,6059.0,22603.0
Philippines,Feldspar,(t),47000.0,47000.0,47000.0,47000.0,47000.0
Philippines,Kaolin,(t),13000.0,15000.0,40200.0,27700.0,18612.0
Philippines,Magnesite,(t),140.0,40.0,0.0,0.0,0.0
Philippines,Perlite,(t),7329.0,6608.0,0.0,4631.0,24878.0
Philippines,Phosphates,(t),1500.0,200.0,200.0,0.0,0.0
Philippines,Salt,(t),600000.0,200000.0,200000.0,100000.0,60000.0
Philippines,Sulfur,(t),1321800.0,716100.0,575900.0,625500.0,600000.0
Philippines,Steam Coal,(t),13055840.0,15273525.0,13267098.0,14378268.0,16077914.0
Philippines,Nat. Gas,(Mio m3),4270.0,4409.0,4013.0,3429.0,3217.0
Philippines,Petroleum,(t),728300.0,652300.0,572100.0,486800.0,460000.0
Poland,Nickel,(t),660.0,755.0,710.0,740.0,830.0
Poland,Cadmium,(t),305.0,199.0,485.0,292.0,250.0
Poland,Copper,(t),401300.0,398900.0,392700.0,391300.0,392500.0
Poland,Lead,(t),40210.0,48510.0,46790.0,29430.0,28770.0
Poland,Rhenium,(kg),6290.0,5770.0,6580.0,6400.999999999999,4367.0
Poland,Selenium,(t),66.0,76.0,74.0,66.0,82.0
Poland,Zinc,(t),43000.0,40000.0,43000.0,0.0,0.0
Poland,Gold,(kg),523.0,674.0,878.0,768.0,769.0
Poland,Palladium,(kg),5.0,5.0,4.0,4.0,4.0
Poland,Platinum,(kg),8.0,8.0,6.0,5.0,5.0
Poland,Silver,(kg),1264300.0,1249000.0,1218200.0,1302900.0,1315800.0
Poland,Bentonite,(t),560.0,500.0,920.0,500.0,0.0
Poland,Diatomite,(t),580.0,680.0,810.0,980.0,1170.0
Poland,Feldspar,(t),71480.0,42160.0,29440.0,11110.0,15030.0
Poland,Gypsum,(t),1042000.0,1065000.0,1057000.0,1123000.0,1034000.0
Poland,Kaolin,(t),310850.0,317190.0,292940.0,315040.0,317570.0
Poland,Magnesite,(t),102110.0,91490.0,65250.0,65820.0,66380.0
Poland,Salt,(t),3830000.0,3800000.0,3460000.0,3950000.0,3883000.0
Poland,Sulfur,(t),1250400.0,1210240.0,1011080.0,1058800.0,1046970.0
Poland,Steam Coal,(t),51336590.0,49552170.0,42111970.0,42421560.0,40464610.0
Poland,Coking Coal,(t),12047000.0,12071220.0,12273960.0,12584820.0,12364750.0
Poland,Lignite,(t),58570900.0,50328580.0,45983410.0,52355510.0,54621410.0
Poland,Nat. Gas,(Mio m3),4926.0,4976.0,4934.0,4860.0,4720.0
Poland,Petroleum,(t),937040.0,936760.0,911430.0,858030.0,816540.0
Portugal,Tungsten,(t),716.0,518.0,553.0,542.0,448.0
Portugal,Copper,(t),49064.0,41553.0,32230.0,39443.0,32098.0
Portugal,Lead,(t),19440.0,27852.0,28178.0,29526.0,23347.0
Portugal,Lithium,(t),914.0,710.0,280.0,225.0,210.0
Portugal,Tin,(t),111.0,108.0,104.0,60.0,60.0
Portugal,Zinc,(t),144983.0,161569.0,176849.0,188395.0,182262.0
Portugal,Silver,(kg),90760.0,95270.0,95954.0,97945.0,78412.0
Portugal,Feldspar,(t),130475.0,106754.0,122969.0,145362.0,167673.0
Portugal,Gypsum,(t),232921.0,209076.0,210231.0,254913.0,191753.0
Portugal,Kaolin,(t),374029.0,311677.0,320655.0,387223.0,410584.0
Portugal,Salt,(t),100825.0,112215.0,97104.0,94778.0,125853.0
Portugal,Talc,(t),10144.0,12901.0,9751.0,8277.0,4273.0
Qatar,Aluminium,(t),616000.0,627400.0,631400.0,634270.0,637975.0
Qatar,Sulfur,(t),1767000.0,2050000.0,1650000.0,2100000.0,3150000.0
Qatar,Nat. Gas,(Mio m3),165600.0,167610.0,166740.0,168240.0,169754.0
Qatar,Petroleum,(t),76030410.0,72034260.0,71100920.0,71601750.0,71963220.0
Romania,Manganese,(t),5150.0,9290.0,8450.0,6600.0,5900.0
Romania,Aluminium,(t),282810.0,280326.0,271307.0,293399.0,191454.0
Romania,Copper,(t),8555.0,9180.0,9130.0,9240.0,11550.0
Romania,Lead,(t),1200.0,520.0,510.0,690.0,300.0
Romania,Zinc,(t),330.0,1260.0,100.0,2500.0,6970.0
Romania,Gold,(kg),900.0,500.0,500.0,500.0,500.0
Romania,Silver,(kg),18000.0,18000.0,18000.0,18000.0,18000.0
Romania,Bentonite,(t),34809.0,41964.0,45495.0,54648.0,61165.0
Romania,Feldspar,(t),20000.0,20000.0,20000.0,20000.0,20000.0
Romania,Gypsum,(t),749668.0,878546.0,925782.0,952617.0,897176.0
Romania,Kaolin,(t),7220.0,6089.0,0.0,0.0,0.0
Romania,Salt,(t),2374973.0,2015579.0,1175979.0,1328738.0,1461264.0
Romania,Lignite,(t),23647150.0,21652320.0,15030906.0,17733034.0,18200623.0
Romania,Nat. Gas,(Mio m3),10278.0,9959.0,8914.0,8938.0,9060.0
Romania,Petroleum,(t),3577000.0,3568000.0,3457000.0,3319000.0,3131000.0
Russia,Iron,(t),64192000.0,65726000.0,65372000.0,59375800.0,56109000.0
Russia,Chromium,(t),177500.0,175000.0,187000.0,167360.0,203200.0
Russia,Cobalt,(t),8700.0,9400.0,9700.0,8000.0,9000.0
Russia,Manganese,(t),8600.0,5900.0,28200.0,10700.0,16500.0
Russia,Molybdenum,(t),2262.0,1989.0,1707.0,1691.0,1700.0
Russia,Nickel,(t),238800.0,233800.0,237000.0,202100.0,220000.0
Russia,Niobium,(t),669.0,659.0,617.0,648.0,549.0
Russia,Tantalum,(t),44.0,32.0,60.0,39.0,24.0
Russia,Titanium,(t),3000.0,3600.0,3300.0,2900.0,3200.0
Russia,Tungsten,(t),2234.0,2433.0,2274.0,2143.0,2000.0
Russia,Vanadium,(t),17052.0,18380.0,19533.0,20058.0,21000.0
Russia,Aluminium,(t),3774000.0,3894400.0,3928800.0,3931000.0,4014000.0
Russia,Antimony,(t),30828.0,21671.0,17532.0,9750.0,4391.0
Russia,Arsenic,(t),500.0,102.0,500.0,800.0,500.0
Russia,Bauxite,(t),7057000.0,6641000.0,6647000.0,6565000.0,6712000.0
Russia,Bismuth,(t),15.0,46.0,45.0,45.0,0.0
Russia,Cadmium,(t),1201.0,1000.0,1000.0,1000.0,1000.0
Russia,Copper,(t),870500.0,812400.0,924100.0,938800.0,948000.0
Russia,Gallium,(t),6.0,8.0,5.0,5.0,5.0
Russia,Germanium,(t),6.0,5.0,5.0,5.0,5.0
Russia,Indium,(t),4.0,6.0,10.0,10.0,10.0
Russia,Lead,(t),206100.0,207900.0,200700.0,212300.0,220000.0
Russia,Lithium,(t),37.0,43.0,45.0,46.0,46.0
Russia,Mercury,(t),50.0,50.0,30.0,30.0,10.0
Russia,Rare Earths,(t),2596.0,2620.0,2663.0,2276.0,2038.0
Russia,Rhenium,(kg),1000.0,1000.0,2000.0,2000.0,2000.0
Russia,Selenium,(t),185.0,193.0,195.0,230.0,200.0
Russia,Tellurium,(t),35.0,38.0,55.0,60.0,40.0
Russia,Tin,(t),1531.0,2471.0,2559.0,3317.0,3507.0
Russia,Zinc,(t),288000.0,275400.0,260700.0,287900.0,310000.0
Russia,Gold,(kg),279850.0,305050.0,308560.0,313830.0,320000.0
Russia,Palladium,(kg),92570.0,92910.0,81990.0,83640.0,80870.0
Russia,Platinum,(kg),21370.0,22430.0,21740.0,19840.0,18660.0
Russia,Rhodium,(kg),2146.0,2115.0,1800.0,1650.0,1805.0
Russia,Silver,(kg),1400100.0,1533000.0,1457000.0,1508000.0,1470000.0
Russia,Asbestos,(t),752917.0,789600.0,707811.0,750000.0,629000.0
Russia,Baryte,(t),265300.0,163000.0,265000.0,252000.0,260000.0
Russia,Bentonite,(t),714000.0,720000.0,720000.0,500000.0,535000.0
Russia,Boron,(t),88000.0,81800.0,85500.0,89600.0,88800.0
Russia,Diam. (Gem),(ct),22973133.0,25804591.0,18711931.0,23470180.0,25154350.0
Russia,Diam. (Ind),(ct),20187926.0,19466621.0,12474620.0,15646790.0,16769560.0
Russia,Diatomite,(t),50600.0,51000.0,51000.0,176800.0,180000.0
Russia,Feldspar,(t),281300.0,281300.0,290000.0,290000.0,300000.0
Russia,Fluorspar,(t),6000.0,4000.0,32000.0,76000.0,76000.0
Russia,Graphite,(t),11900.0,17500.0,12900.0,17300.0,18800.0
Russia,Gypsum,(t),5453400.0,4179300.0,4060000.0,4629000.0,4630000.0
Russia,Kaolin,(t),1485900.0,1530800.0,2478000.0,2193800.0,3000000.0
Russia,Magnesite,(t),1571400.0,1013800.0,1281400.0,1108700.0,1327100.0
Russia,Perlite,(t),45000.0,45000.0,45000.0,45000.0,45000.0
Russia,Phosphates,(t),5304000.0,5382000.0,5382000.0,5517800.0,5597100.0
Russia,Potash,(t),7055000.0,7368000.0,8194200.0,8890000.0,6900000.0
Russia,Salt,(t),6710000.0,8175000.0,6026000.0,8242000.0,8186000.0
Russia,Sulfur,(t),7170000.0,7175000.0,6850000.0,4690900.0,5989439.0
Russia,Talc,(t),12500.0,48000.0,104000.0,50000.0,100000.0
Russia,Vermiculite,(t),25904.0,29237.0,28442.0,39804.0,35619.0
Russia,Zircon,(t),7400.0,6300.0,6000.0,6650.0,7850.0
Russia,Steam Coal,(t),271200000.0,266700000.0,240900000.0,262226600.0,242600000.0
Russia,Coking Coal,(t),89800000.0,93900000.0,88600000.0,100800000.0,105000000.0
Russia,Lignite,(t),78300000.0,80800000.0,72600000.0,73620000.0,89400000.0
Russia,Nat. Gas,(Mio m3),711500.0,718960.0,672400.0,727600.0,666800.0
Russia,Petroleum,(t),555833900.0,560256690.0,512761000.0,524050000.0,535000000.0
Russia,Uranium,(t),3424.0,3433.0,3356.0,3107.0,2957.0
"Russia, Asia",Iron,(t),17331800.0,18403300.0,18957900.0,17219000.0,15710500.0
"Russia, Asia",Cobalt,(t),7850.0,8450.0,8700.0,7000.0,7900.0
"Russia, Asia",Molybdenum,(t),2262.0,1989.0,1707.0,1691.0,1700.0
